"OTU","average","overall","sd","ratio","ava","avb","ord","cusum","p","contribution","comparison"
"Pseudomonadota",0.0577720380880712,0.502170453517015,0.0322710480592396,1.79021263833823,0.659331831327611,0.319564639633988,24,0.998748668385484,2e-04,0.000262369710166577,"Soil_Human Host"
"Spirochaetota",0.0083108207473501,0.502170453517015,0.00910886984348569,0.912387693550554,0.0325180809201887,0.0694635423415471,37,0.999003455155055,2e-04,0.000254786769571025,"Soil_Human Host"
"Synergistota",0.00443552230119365,0.502170453517015,0.00493288298437885,0.899174441242533,0.0160622312155646,0.0364363113506705,72,0.999247851888704,2e-04,0.000244396733649843,"Soil_Human Host"
"Thermomicrobiota",0.00365443225400546,0.502170453517015,0.0057095459662754,0.640056543128141,0.0250001661529011,0.00254541560243648,114,0.999634225295311,0.0122,0.000186370600466335,"Soil_Human Host"
"Verrucomicrobiota",0.0070528034531777,0.502170453517015,0.00385525434395812,1.82940029993889,0.0588301913569273,0.0402919852946211,65,1,0.0448,9.37716319058257e-05,"Soil_Human Host"
"Acidobacteriota",0.0147154255173864,0.297654991059142,0.00930235541238235,1.58190317022275,0.15034423047449,0.0507894539281217,2,0.116813458037689,2e-04,0.116813458037689,"Soil_Wastewater"
"Actinomycetota",0.0347701088077957,0.297654991059142,0.0268329458673089,1.2957991634514,0.533005856065265,0.339440187790308,152,0.210188965753586,0.0068,0.0933755077158972,"Soil_Wastewater"
"Atribacterota",0.00200775296904574,0.297654991059142,0.0034838168882747,0.576308409263165,0.00629005222392927,0.0175618309190998,1,0.411344486488249,0.0334,0.0494378591302121,"Soil_Wastewater"
"Candidatus Cloacimonetes",0.00570848810939034,0.297654991059142,0.0105146939494045,0.542905778985001,0.0021922856242645,0.0464306063207073,69,0.842653167833385,2e-04,0.00322508801031973,"Soil_Wastewater"
"Candidatus Rokubacteria",0.00499729242723389,0.297654991059142,0.00408029581461888,1.22473777742525,0.0553974720023194,0.0230891421508661,32,0.951414808373769,0.0164,0.00119234110232858,"Soil_Wastewater"
"Coprothermobacterota",0.00326476398059456,0.297654991059142,0.0124003379298205,0.26328024277011,0.00220371560559874,0.0243913868893621,47,0.984091049686046,2e-04,0.000764835502931938,"Soil_Wastewater"
"Euryarchaeota",0.0136700965590187,0.297654991059142,0.0168528719702435,0.811143440901675,0.0888458350332621,0.132100096881782,20,0.988634082392334,0.018,0.00074365259839182,"Soil_Wastewater"
"Ignavibacteriota",0.00363218503821004,0.297654991059142,0.00650844168618336,0.558072917196251,0.0221080964763513,0.0377768504365372,105,0.991455816011364,0.008,0.000695803306045684,"Soil_Wastewater"
"Nitrospirota",0.00520654904062756,0.297654991059142,0.00575098953167786,0.905330989032168,0.0404355008663028,0.0593440138796986,147,0.99629431277407,8e-04,0.000553915496128043,"Soil_Wastewater"
"Synergistota",0.00334404645847034,0.297654991059142,0.00554397668514498,0.603185519778732,0.0160622312155646,0.0356457037207417,90,0.998254386267223,2e-04,0.000415937335418892,"Soil_Wastewater"
"Thermotogota",0.00547527686372081,0.297654991059142,0.0087944516525422,0.622583087615028,0.0117154586165852,0.0481881488086486,23,0.999714459122191,2e-04,0.000307580290785814,"Soil_Wastewater"
"Atribacterota",0.00264155949954891,0.254280808023989,0.00386025238342226,0.684297096970398,0.00629005222392927,0.0257493245570791,6,0.329950210696877,2e-04,0.0466769997079082,"Soil_Sediment"
"Calditrichota",0.00107451367102467,0.254280808023989,0.000648478990968346,1.65697530064951,0.00768136855564168,0.015589724815786,130,0.501502525242945,2e-04,0.02262416485992,"Soil_Sediment"
"candidate division CPR1",0.000308091564926074,0.254280808023989,0.000201243309514826,1.53094065918935,0.00194316769477937,0.00411560555508421,146,0.53641791114442,2e-04,0.0161879283803843,"Soil_Sediment"
"candidate division WOR-3",0.000326139561647015,0.254280808023989,0.000194034919967253,1.68082921209263,0.00206095889229999,0.00445667005166812,100,0.591518312293804,2e-04,0.0124563371721721,"Soil_Sediment"
"candidate division Zixibacteria",0.000993603990221605,0.254280808023989,0.000620619450945346,1.60098751128106,0.00960652584146673,0.0168851710346257,159,0.611627342099045,2e-04,0.00972067403401156,"Soil_Sediment"
"Candidatus Abawacabacteria",0.000320542357331742,0.254280808023989,0.000194876400618941,1.64484953700745,0.00218628793482843,0.00436080010858016,26,0.621318024961816,2e-04,0.00969068286277142,"Soil_Sediment"
"Candidatus Aenigmarchaeota",0.000210944767205013,0.254280808023989,0.000123647160303925,1.70602193116697,0.000497854219184051,0.00208860939074357,135,0.646650512599175,2e-04,0.00828372027916136,"Soil_Sediment"
"Candidatus Aminicenantes",0.00246415466864976,0.254280808023989,0.00241812409764176,1.01903565290668,0.0223478309924648,0.039561661163962,144,0.670284539108799,2e-04,0.00747259918472509,"Soil_Sediment"
"Candidatus Bathyarchaeota",0.00164796821744732,0.254280808023989,0.00141663134608904,1.16330068651731,0.00494986605912156,0.017620008770848,140,0.691402573847878,2e-04,0.00691393324122969,"Soil_Sediment"
"Candidatus Buchananbacteria",0.000766086555949818,0.254280808023989,0.000908564293264316,0.843183648784391,0.00737746534955302,0.0126492616353966,143,0.731380492470305,0.0164,0.00528171990534343,"Soil_Sediment"
"Candidatus Campbellbacteria",0.000592537310677339,0.254280808023989,0.000372687148616165,1.58990540156135,0.00332410380086241,0.00760132073992043,158,0.741340118507803,0.0086,0.00496586656433007,"Soil_Sediment"
"Candidatus Coatesbacteria",0.000705940824913513,0.254280808023989,0.000636403931563169,1.10926534218534,0.00598771924669736,0.0111521109803092,122,0.754932363180938,2e-04,0.00433337927427202,"Soil_Sediment"
"Candidatus Dadabacteria",0.0006001890866513,0.254280808023989,0.000511203294486538,1.17407124156768,0.00574954325263118,0.0100530736905866,69,0.771853339973599,0.037,0.00418519125389794,"Soil_Sediment"
"Candidatus Desantisbacteria",0.000638168953777828,0.254280808023989,0.000385062850267502,1.65731114630895,0.00569631109180199,0.0101550188598358,128,0.784288347848962,0.0022,0.00409879302971128,"Soil_Sediment"
"Candidatus Edwardsbacteria",0.000646876431217323,0.254280808023989,0.000477042836578659,1.35601330030801,0.00615391716797823,0.0109620394192649,85,0.795915711158522,0.001,0.00380604756696035,"Soil_Sediment"
"Candidatus Falkowbacteria",0.00118423602083764,0.254280808023989,0.000884440758423515,1.33896590535752,0.0103120942659575,0.0185771159285339,134,0.803364167341641,0.003,0.00372194368448608,"Soil_Sediment"
"Candidatus Fischerbacteria",0.000557467798223412,0.254280808023989,0.000423922000526922,1.31502445622189,0.003541799844086,0.00733613749783556,87,0.810632361251785,2e-04,0.0035975506472441,"Soil_Sediment"
"Candidatus Glassbacteria",0.000794547698570581,0.254280808023989,0.000478271955109413,1.66128849932005,0.00856160260535051,0.0139863464986025,59,0.82087772128466,0.0218,0.00332024479802973,"Soil_Sediment"
"Candidatus Heimdallarchaeota",0.000787274644459389,0.254280808023989,0.000457518184265214,1.72075050027525,0.00254577563387532,0.00825499250523791,64,0.839740381248027,0.0038,0.00309608361943348,"Soil_Sediment"
"Candidatus Huberarchaea",0.000151576562369519,0.254280808023989,0.000108205272358105,1.4008241841292,0.000241562976770206,0.00136262134445243,46,0.842790979967952,2e-04,0.00305059871992563,"Soil_Sediment"
"Candidatus Kerfeldbacteria",0.000575369936209864,0.254280808023989,0.000307545861353133,1.87084272140215,0.00521428993857722,0.00909000511091462,127,0.85777089871484,0.0056,0.0028963880011742,"Soil_Sediment"
"Candidatus Komeilibacteria",0.000526932581376047,0.254280808023989,0.000308760842266309,1.70660430094812,0.00580469668757178,0.00931042058443989,62,0.860619560464601,0.032,0.00284866174976095,"Soil_Sediment"
"Candidatus Kuenenbacteria",0.000464313636058468,0.254280808023989,0.000298190310894057,1.55710504028896,0.00400176747036449,0.00718662603189695,102,0.866074087679866,0.0122,0.00267830186660634,"Soil_Sediment"
"Candidatus Lokiarchaeota",0.000789433394318693,0.254280808023989,0.000800567940034084,0.986091691712115,0.00216792433600962,0.00843995727458783,111,0.878825796200665,2e-04,0.00249374859436324,"Soil_Sediment"
"Candidatus Nealsonbacteria",0.000914788085488458,0.254280808023989,0.00066971477064685,1.36593685190025,0.00631503421258371,0.0123978960859723,131,0.90009320396013,0.0248,0.00225667657549633,"Soil_Sediment"
"Candidatus Odinarchaeota",0.000236610674698524,0.254280808023989,0.000155188404250521,1.52466723168674,0.000666890301448356,0.00244147105579255,71,0.90650713280414,2e-04,0.00207224676321749,"Soil_Sediment"
"Candidatus Pacebacteria",0.000606935771852689,0.254280808023989,0.000343557398742132,1.76662116454154,0.00577114779465088,0.00955204213778837,63,0.910569783950341,0.0306,0.00200109240667956,"Soil_Sediment"
"Candidatus Ratteibacteria",0.000371020773016317,0.254280808023989,0.000217022910864991,1.70959264870946,0.00260086260177058,0.00537435651155445,113,0.918313410002991,2e-04,0.00190959335246221,"Soil_Sediment"
"Candidatus Raymondbacteria",0.00049034698614946,0.254280808023989,0.000306851534995257,1.59799424225478,0.0048029322342146,0.00844307226406847,101,0.920155175772968,4e-04,0.00184176576997663,"Soil_Sediment"
"Candidatus Ryanbacteria",0.000468325688180588,0.254280808023989,0.000375448845679173,1.2473754908832,0.00470070866628071,0.00771896960960156,98,0.927400163624783,0.0286,0.00178210503949572,"Soil_Sediment"
"Candidatus Schekmanbacteria",0.00105639446212372,0.254280808023989,0.000602720070468691,1.75271160507769,0.00572676775298309,0.0136119335994109,40,0.930873524839052,2e-04,0.00173560388574001,"Soil_Sediment"
"Candidatus Shapirobacteria",0.000628774748706076,0.254280808023989,0.000338304979839551,1.85860329045197,0.00531118040968627,0.00933612890776825,49,0.932598765124774,0.0326,0.00172524028572296,"Soil_Sediment"
"Candidatus Spechtbacteria",0.00040251606369212,0.254280808023989,0.000338823100904426,1.1879829404125,0.00268041747748737,0.00570555493079248,126,0.9343192615222,0.0054,0.00172049639742566,"Soil_Sediment"
"Candidatus Thorarchaeota",0.00179509393487869,0.254280808023989,0.00171522213802711,1.04656644470753,0.000597871522494159,0.0153970165405206,117,0.948705811639999,2e-04,0.00154647002777564,"Soil_Sediment"
"Candidatus Woesearchaeota",0.00134840788419197,0.254280808023989,0.000696933751085241,1.93477196662133,0.00466256377449947,0.0152009663409652,32,0.959080143921029,2e-04,0.00142697629041988,"Soil_Sediment"
"Candidatus Zambryskibacteria",0.000736495881289532,0.254280808023989,0.000832242456066192,0.884953508345116,0.00597747610822156,0.0111764792281519,21,0.96744713368886,0.0258,0.00133810669667811,"Soil_Sediment"
"Chlorobiota",0.00144649428142535,0.254280808023989,0.00137430016957393,1.05253154547292,0.0190782906322528,0.0294021864956043,27,0.970106223198843,0.0024,0.00132206664733314,"Soil_Sediment"
"Chrysiogenota",0.000573829543065991,0.254280808023989,0.000320873946382074,1.78833323657483,0.00527201402923906,0.00957216030974771,10,0.972718372264772,0.0398,0.00129686481063784,"Soil_Sediment"
"Ignavibacteriota",0.00384619145784666,0.254280808023989,0.00229684651631784,1.67455310162067,0.0221080964763513,0.0496585083988396,107,0.985966730093346,2e-04,0.00112715133522912,"Soil_Sediment"
"Kiritimatiellota",0.0013430400052871,0.254280808023989,0.000837832073995228,1.60299425979573,0.00961647328996266,0.0200597332091888,34,0.987050662187955,2e-04,0.00108393209460833,"Soil_Sediment"
"Lentisphaerota",0.00190013855873129,0.254280808023989,0.00109092866060199,1.74176243356074,0.0212156942896491,0.035533414971979,39,0.988103787778882,2e-04,0.00105312559092741,"Soil_Sediment"
"Nanoarchaeota",0.000393325388546552,0.254280808023989,0.000257737683564548,1.52606861017297,0.00127800328788314,0.00398446535861138,118,0.991043989308921,0.0018,0.00094515584973498,"Soil_Sediment"
"Nitrososphaerota",0.00957544204691151,0.254280808023989,0.00897584652248081,1.06680100009831,0.0245374020225894,0.0951182044558066,90,0.99197449867979,2e-04,0.000930509370869359,"Soil_Sediment"
"Nitrospinota",0.00139486305017322,0.254280808023989,0.0010587160875798,1.31750434940669,0.0114840566626911,0.0218084407641543,84,0.992901426073213,2e-04,0.000926927393422372,"Soil_Sediment"
"Thermodesulfobacteriota",0.0137001440947067,0.254280808023989,0.00768010537525504,1.78384845328398,0.0762778676375154,0.183583299824004,35,0.997855429933241,2e-04,0.000696239295221668,"Soil_Sediment"
"Acidobacteriota",0.0138932939715385,0.273927639850643,0.0104509611311488,1.32937954674139,0.15034423047449,0.0872449051322433,2,0.0962681865479965,2e-04,0.0962681865479965,"Soil_Plant Host"
"Armatimonadota",0.00168343347477033,0.273927639850643,0.00139175887971219,1.20957264890485,0.0248537495301116,0.0171230482785316,7,0.356957151673909,0.0376,0.0817181154120137,"Soil_Plant Host"
"Candidatus Daviesbacteria",0.0010880978006984,0.273927639850643,0.00136250225106221,0.798602571005019,0.0069983648325146,0.0109180013678649,154,0.824904374865861,0.045,0.00339551474493249,"Soil_Plant Host"
"Candidatus Eisenbacteria",0.00164775596277514,0.273927639850643,0.00116945045387497,1.40900023366985,0.0171095079257089,0.0125272853638595,59,0.843198634389176,0.0042,0.00290015532612609,"Soil_Plant Host"
"Candidatus Gracilibacteria",0.000749056478319267,0.273927639850643,0.00184928416755889,0.405052123118559,0.00251431847995069,0.00594525655672223,143,0.864658272544776,0.0022,0.00246879045030213,"Soil_Plant Host"
"Candidatus Lindowbacteria",0.000734609184246391,0.273927639850643,0.000615466360737714,1.19358137358778,0.00959315462254298,0.00585688834976827,3,0.897601433299598,0.004,0.00204966484076163,"Soil_Plant Host"
"Candidatus Rokubacteria",0.00596757433789944,0.273927639850643,0.00415336260162353,1.43680552609752,0.0553974720023194,0.0422835793282446,73,0.940697853206978,2e-04,0.00146429893162758,"Soil_Plant Host"
"Gemmatimonadota",0.0043902029490576,0.273927639850643,0.00321342819035748,1.36620540089592,0.0526042758661469,0.0378158946714111,84,0.989200910145294,0.0036,0.000857265117769845,"Soil_Plant Host"
"Myxococcota",0.00899653342366701,0.273927639850643,0.00676446459388361,1.32996977052724,0.116106126075137,0.0873470594103169,37,0.993239010523056,0.002,0.000764583273310082,"Soil_Plant Host"
"Thermomicrobiota",0.00259420160173415,0.273927639850643,0.00507228842466852,0.511445995286374,0.0250001661529011,0.0133509430134865,23,0.999190115568172,0.0404,0.000388385629815913,"Soil_Plant Host"
"Acidobacteriota",0.0119165932627092,0.221291192153987,0.00836322716941043,1.42487977682774,0.15034423047449,0.0859970296852786,2,0.107989119717831,4e-04,0.107989119717831,"Soil_Freshwater"
"Candidatus Nanohaloarchaeota",0.000265338493064577,0.221291192153987,0.000780129919989611,0.340120903282507,0.00100209727152898,0.0011018517621254,121,0.92297749418713,0.0442,0.00156722104078122,"Soil_Freshwater"
"Euryarchaeota",0.0102485944450449,0.221291192153987,0.0297502369602561,0.344487825718369,0.0888458350332621,0.0906419034740274,34,0.986628663588356,0.0432,0.000884529900590514,"Soil_Freshwater"
"Acidobacteriota",0.0135542397685456,0.371357285116673,0.00949619694137393,1.42733347383427,0.15034423047449,0.0614253798562837,2,0.110467984322242,0.0108,0.110467984322242,"Soil_Groundwater"
"Actinomycetota",0.041023090750219,0.371357285116673,0.025987831258153,1.57854998913575,0.533005856065265,0.256908589745101,152,0.18610824665084,0.001,0.0756402623285984,"Soil_Groundwater"
"candidate division CPR1",0.000422456567560451,0.371357285116673,0.000321716449969173,1.31313325010559,0.00194316769477937,0.0043289093114768,100,0.518422842761399,6e-04,0.0142539411536168,"Soil_Groundwater"
"candidate division CPR3",0.000363371217010352,0.371357285116673,0.000360372393040991,1.00832145865574,0.00122687110030278,0.00344751992723634,130,0.545390096316417,0.0138,0.0130882507420567,"Soil_Groundwater"
"candidate division NC10",0.00279893128436009,0.371357285116673,0.00307489210943727,0.910253493372914,0.0177692360204378,0.0310603816503077,159,0.556754733244154,2e-04,0.0113646369277367,"Soil_Groundwater"
"candidate division WWE3",0.00168062844698577,0.371357285116673,0.00159038295775064,1.05674450219384,0.00834953888401014,0.0183024935826901,135,0.577891468574175,2e-04,0.0103113845828291,"Soil_Groundwater"
"Candidatus Adlerbacteria",0.000818108372846324,0.371357285116673,0.00059602452478978,1.37260857367383,0.00520679692448119,0.0085799837960694,94,0.615739821712407,0.0114,0.00906559560490328,"Soil_Groundwater"
"Candidatus Aenigmarchaeota",0.000356614606003773,0.371357285116673,0.000280033682277511,1.2734704022153,0.000497854219184051,0.00317035650070513,79,0.624454379848262,2e-04,0.00871455813585509,"Soil_Groundwater"
